user_id,flights_booked,hotels_booked,cancellations,flight_discounts_used,median_flight_discount_amount,hotel_discounts_used,median_hotel_discount_amount,median_base_fare_usd,median_price_per_room_usd,median_checked_bags,median_seats,median_nights,median_rooms,birthdate,gender,married,has_children,home_country,total_bookings,cancellation_rate,age,kmeans_cluster,dbscan_cluster,pca_cluster,cluster_label
513953,1,2,0,1,0.2,0,,261.42,129.0,0.0,1.0,2.0,1.5,1984-08-20,F,True,False,usa,3,0.0,41,1,0,1,Occasional Voyagers – Starter Flight Boost
513956,4,2,0,3,0.15,1,0.05,602.44,86.0,0.5,1.0,1.0,1.0,1996-03-13,F,False,False,canada,6,0.0,29,2,0,3,Road Warriors – Priority Boarding & Fast Track
513964,5,3,0,1,0.2,1,0.15,252.32,313.0,0.0,1.0,1.0,1.0,1974-12-08,F,False,False,usa,8,0.0,51,2,0,3,Road Warriors – Priority Boarding & Fast Track
513967,6,6,0,2,0.07500000000000001,1,0.1,494.07500000000005,193.5,0.5,1.0,3.0,1.0,1986-06-04,F,False,False,usa,12,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
513995,2,4,0,2,0.15,1,0.05,43.79,222.5,0.5,1.0,3.0,1.0,1986-01-22,F,True,True,usa,6,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
514002,5,5,0,0,,0,,532.98,138.0,0.0,1.0,3.0,1.0,1985-02-14,F,False,False,usa,10,0.0,40,2,0,3,Road Warriors – Priority Boarding & Fast Track
514003,3,3,0,3,0.1,0,,204.84,159.0,1.0,1.0,2.0,1.0,1986-10-01,F,True,False,usa,6,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
514021,0,2,0,0,,2,0.125,,229.5,,,18.5,1.5,1947-06-01,F,False,False,usa,2,0.0,78,1,0,1,Occasional Voyagers – Starter Flight Boost
514023,2,3,0,2,0.1,1,0.05,398.69,180.0,0.0,1.0,3.0,1.0,1979-11-19,M,False,True,usa,5,0.0,46,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514053,1,2,0,2,0.125,2,0.1,339.66,168.0,0.0,1.0,8.5,1.0,1981-04-15,F,True,True,canada,3,0.0,44,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514071,3,3,0,2,0.05,0,,413.34,303.0,1.0,1.0,1.0,1.0,1985-06-18,F,False,False,usa,6,0.0,40,2,0,3,Road Warriors – Priority Boarding & Fast Track
514076,1,2,0,1,0.05,1,0.1,98.83,95.0,1.0,1.0,10.5,2.0,1966-09-06,F,True,True,usa,3,0.0,59,0,0,0,Family & Group Travelers – Family Comfort Package
514113,1,2,0,1,0.1,0,,309.1,106.5,0.0,1.0,3.0,1.0,2006-06-28,F,False,True,usa,3,0.0,19,1,0,1,Occasional Voyagers – Starter Flight Boost
514132,5,4,0,1,0.1,0,,307.26,140.0,0.0,1.0,3.0,1.0,1986-07-18,F,False,True,usa,9,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
514133,2,2,0,2,0.07500000000000001,0,,240.945,160.0,0.5,1.0,2.0,1.5,1981-11-28,F,True,False,usa,4,0.0,44,1,0,1,Occasional Voyagers – Starter Flight Boost
514164,3,4,0,0,,2,0.07500000000000001,627.51,150.5,0.0,1.0,2.5,1.0,1977-03-07,F,True,False,usa,7,0.0,48,2,0,3,Road Warriors – Priority Boarding & Fast Track
514167,4,4,1,1,,1,,221.51999999999998,98.0,0.0,1.0,2.0,1.0,1972-07-17,F,False,False,usa,8,0.125,53,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
514206,3,2,0,2,0.1,1,0.05,421.85,350.5,1.0,1.0,3.0,1.0,1988-08-20,F,True,False,usa,5,0.0,37,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514208,1,1,0,1,0.1,2,0.15000000000000002,186.61,101.0,0.0,1.0,3.0,1.0,1985-12-28,F,False,True,usa,2,0.0,40,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514210,3,3,0,1,0.05,1,0.15,125.58,138.0,0.0,1.0,1.0,1.0,1981-06-08,F,False,False,canada,6,0.0,44,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514215,3,3,0,1,0.1,3,0.1,283.55,120.0,0.0,1.0,2.0,1.0,1970-04-13,F,False,False,usa,6,0.0,55,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514235,1,1,0,1,0.25,1,0.05,226.18,119.0,0.0,1.0,3.0,1.0,1994-02-16,F,False,True,usa,2,0.0,31,1,0,1,Occasional Voyagers – Starter Flight Boost
514261,3,3,0,1,0.1,3,0.15,338.82,159.0,1.0,1.0,1.0,1.0,1992-01-10,F,False,False,canada,6,0.0,33,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514275,2,3,0,1,0.05,1,0.1,522.765,215.0,0.5,1.5,6.0,1.0,1993-06-16,F,False,False,canada,5,0.0,32,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514289,0,0,0,2,0.125,3,0.1,,,,,,,1972-09-12,F,True,True,canada,0,0.0,53,1,0,1,Occasional Voyagers – Starter Flight Boost
514300,4,2,1,2,0.15,2,0.1,280.485,100.0,0.0,1.5,1.0,1.0,1983-11-08,M,False,False,usa,6,0.16666666666666666,42,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
514315,1,1,0,1,0.25,1,0.15,411.04,314.0,1.0,1.0,2.0,1.0,2001-02-17,F,False,False,canada,2,0.0,24,1,0,1,Occasional Voyagers – Starter Flight Boost
514318,2,4,0,2,0.22499999999999998,1,0.05,522.375,202.0,1.0,1.0,3.0,1.0,1971-07-27,F,True,True,usa,6,0.0,54,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514324,3,3,0,2,0.22499999999999998,0,,269.92,194.0,1.0,1.0,2.0,1.0,1969-11-21,F,True,False,usa,6,0.0,56,2,0,3,Road Warriors – Priority Boarding & Fast Track
514337,2,4,0,3,0.05,3,0.1,355.005,145.5,1.0,1.0,7.0,1.0,1977-06-25,F,False,False,usa,6,0.0,48,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514342,4,2,0,1,0.1,2,0.125,377.28,351.0,1.0,1.0,4.0,2.0,1981-11-02,F,False,False,usa,6,0.0,44,0,0,0,Family & Group Travelers – Family Comfort Package
514344,6,5,0,3,0.15,1,0.1,268.29,165.0,1.0,1.0,3.0,1.0,1958-03-21,F,False,False,usa,11,0.0,67,2,0,3,Road Warriors – Priority Boarding & Fast Track
514370,3,3,0,2,0.25,0,,583.51,341.0,0.0,1.0,4.0,1.0,1980-12-23,F,False,False,usa,6,0.0,45,2,0,3,Road Warriors – Priority Boarding & Fast Track
514384,1,1,0,3,0.15,3,0.05,1180.5,101.0,1.0,2.0,1.0,2.0,1980-06-12,F,False,False,canada,2,0.0,45,0,0,0,Family & Group Travelers – Family Comfort Package
514395,3,3,0,2,0.2,2,0.15000000000000002,401.0,84.0,0.0,1.0,6.0,1.0,1985-05-02,F,False,False,usa,6,0.0,40,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514457,4,4,0,3,0.1,0,,656.17,223.5,0.5,1.0,3.0,1.0,1982-07-06,F,False,False,usa,8,0.0,43,2,0,3,Road Warriors – Priority Boarding & Fast Track
514460,3,3,0,2,0.15,2,0.07500000000000001,315.89,159.0,1.0,1.0,7.0,1.0,1986-06-19,F,True,False,usa,6,0.0,39,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514461,1,3,0,2,0.175,1,0.1,90.64,135.0,1.0,1.0,11.0,1.0,1988-05-12,F,True,True,usa,4,0.0,37,1,0,1,Occasional Voyagers – Starter Flight Boost
514501,0,1,0,0,,1,0.05,,74.0,,,10.0,1.0,1974-02-20,F,True,True,usa,1,0.0,51,1,0,1,Occasional Voyagers – Starter Flight Boost
514503,0,2,0,4,0.1,0,,,244.5,,,11.0,2.0,2001-10-04,F,False,False,usa,2,0.0,24,0,0,0,Family & Group Travelers – Family Comfort Package
514515,3,2,0,1,0.35,1,0.1,578.81,311.5,1.0,2.0,0.5,2.0,1985-05-23,F,False,False,canada,5,0.0,40,0,0,0,Family & Group Travelers – Family Comfort Package
514526,5,5,0,3,0.2,1,0.1,259.51,294.0,0.0,1.0,1.0,1.0,1974-06-16,F,True,True,usa,10,0.0,51,2,0,3,Road Warriors – Priority Boarding & Fast Track
514551,0,1,0,2,0.1,2,0.175,,349.0,,,13.0,1.0,2000-12-14,F,False,False,usa,1,0.0,25,1,0,1,Occasional Voyagers – Starter Flight Boost
514586,3,3,0,0,,2,0.125,222.75,130.0,1.0,1.0,2.0,1.0,1980-06-20,F,False,False,usa,6,0.0,45,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514589,1,1,0,1,0.1,3,0.1,374.73,290.0,1.0,1.0,2.0,1.0,1976-07-05,F,True,False,usa,2,0.0,49,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514617,3,3,0,1,0.15,1,0.1,425.68,268.0,0.0,1.0,3.0,1.0,1984-08-09,F,False,True,usa,6,0.0,41,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514623,1,1,0,1,0.1,1,0.1,321.28,134.0,1.0,1.0,4.0,1.0,1985-11-28,F,True,True,usa,2,0.0,40,1,0,1,Occasional Voyagers – Starter Flight Boost
514627,5,4,1,4,0.1,2,0.1,130.55,182.0,0.0,2.0,0.5,2.0,1978-08-03,F,False,False,canada,9,0.1111111111111111,47,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
514638,3,4,0,2,0.15,0,,987.89,61.5,1.0,2.0,6.0,2.0,1984-02-11,F,True,True,usa,7,0.0,41,0,0,0,Family & Group Travelers – Family Comfort Package
514639,0,0,0,0,,0,,,,,,,,1955-02-09,F,True,False,usa,0,0.0,70,1,0,1,Occasional Voyagers – Starter Flight Boost
514642,0,0,0,2,0.1,0,,,,,,,,1956-04-12,F,True,False,usa,0,0.0,69,1,0,1,Occasional Voyagers – Starter Flight Boost
514660,4,3,0,0,,0,,635.275,152.0,0.5,1.0,0.0,1.0,1983-05-03,F,True,True,usa,7,0.0,42,2,0,3,Road Warriors – Priority Boarding & Fast Track
514675,3,3,0,0,,1,0.05,404.08,105.0,1.0,1.0,1.0,1.0,1972-11-07,F,True,False,usa,6,0.0,53,2,0,3,Road Warriors – Priority Boarding & Fast Track
514682,3,4,0,2,0.175,1,0.05,236.72,96.5,1.0,1.0,2.5,1.0,1980-08-04,F,False,False,usa,7,0.0,45,2,0,3,Road Warriors – Priority Boarding & Fast Track
514684,0,0,0,2,0.15,4,0.07500000000000001,,,,,,,1999-08-09,F,False,False,usa,0,0.0,26,1,0,1,Occasional Voyagers – Starter Flight Boost
514689,2,2,0,1,0.2,2,0.1,116.725,75.0,0.5,1.0,1.0,1.0,1980-07-20,M,True,True,usa,4,0.0,45,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514737,4,4,0,3,0.1,0,,77.39500000000001,107.0,1.0,1.0,5.5,1.0,1967-12-10,F,True,True,usa,8,0.0,58,2,0,3,Road Warriors – Priority Boarding & Fast Track
514785,3,3,0,1,0.15,0,,245.68,96.0,0.0,1.0,1.0,1.0,1977-10-25,F,True,False,usa,6,0.0,48,2,0,3,Road Warriors – Priority Boarding & Fast Track
514810,1,3,0,5,0.15,1,0.15,66.68,130.0,0.0,1.0,6.0,1.0,1991-07-28,M,False,True,usa,4,0.0,34,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
514830,2,1,0,1,0.05,0,,389.06,307.0,1.0,1.0,3.0,1.0,1970-07-01,F,False,False,usa,3,0.0,55,1,0,1,Occasional Voyagers – Starter Flight Boost
514867,3,3,0,1,0.05,1,0.05,273.85,137.0,0.0,1.0,4.0,1.0,1979-09-09,F,True,True,usa,6,0.0,46,2,0,3,Road Warriors – Priority Boarding & Fast Track
514876,0,1,0,2,0.05,2,0.1,,304.0,,,8.0,1.0,2006-03-25,F,False,False,usa,1,0.0,19,1,0,1,Occasional Voyagers – Starter Flight Boost
514892,5,5,0,1,0.1,1,0.1,376.39,131.0,1.0,1.0,4.0,1.0,1985-01-04,F,False,False,usa,10,0.0,40,2,0,3,Road Warriors – Priority Boarding & Fast Track
514893,0,1,0,1,0.1,2,0.1,,330.0,,,10.0,1.0,1955-09-08,F,True,False,usa,1,0.0,70,1,0,1,Occasional Voyagers – Starter Flight Boost
514899,6,5,0,3,0.1,3,0.1,178.725,183.0,1.0,1.0,2.0,1.0,1986-09-14,F,False,True,usa,11,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
514925,2,3,1,3,0.07500000000000001,2,0.15,426.81,152.0,1.0,1.0,12.0,1.0,2006-12-27,F,False,False,canada,5,0.2,19,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
514926,2,3,0,1,0.25,0,,452.675,106.0,0.0,1.0,4.0,1.0,1995-05-22,F,False,False,canada,5,0.0,30,2,0,3,Road Warriors – Priority Boarding & Fast Track
514931,0,0,0,2,0.15,0,,,,,,,,2006-09-01,F,False,False,usa,0,0.0,19,1,0,1,Occasional Voyagers – Starter Flight Boost
514944,1,1,0,2,0.325,0,,610.81,85.0,1.0,1.0,4.0,1.0,1975-03-04,M,True,True,usa,2,0.0,50,1,0,1,Occasional Voyagers – Starter Flight Boost
514951,2,1,0,1,0.25,0,,2028.76,105.0,1.0,1.5,4.0,1.0,1986-03-06,F,False,True,usa,3,0.0,39,1,0,1,Occasional Voyagers – Starter Flight Boost
514953,2,4,1,1,,2,0.1,519.03,142.5,2.0,1.0,4.5,1.5,1977-07-03,F,True,False,usa,6,0.16666666666666666,48,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
514980,7,7,0,1,0.15,4,0.15,459.14,133.0,1.0,1.0,4.0,1.0,1985-03-28,M,False,False,usa,14,0.0,40,2,0,3,Road Warriors – Priority Boarding & Fast Track
514981,3,3,0,1,0.2,0,,128.81,154.0,0.0,1.0,4.0,1.0,1975-12-15,F,True,False,usa,6,0.0,50,2,0,3,Road Warriors – Priority Boarding & Fast Track
515004,1,2,0,1,0.2,1,0.15,734.59,160.5,1.0,1.0,4.5,1.0,1973-04-19,F,True,True,usa,3,0.0,52,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515013,2,1,0,1,0.05,1,0.05,402.975,176.0,0.5,1.5,0.0,2.0,1975-08-17,F,False,False,usa,3,0.0,50,0,0,0,Family & Group Travelers – Family Comfort Package
515020,2,3,0,1,0.15,0,,354.6,78.0,1.0,1.0,3.0,1.0,2003-02-08,F,False,False,usa,5,0.0,22,2,0,3,Road Warriors – Priority Boarding & Fast Track
515030,1,1,0,0,,1,0.15,8.17,114.0,0.0,1.0,13.0,1.0,1990-05-24,M,False,False,usa,2,0.0,35,1,0,1,Occasional Voyagers – Starter Flight Boost
515051,5,5,0,1,0.05,1,0.1,495.17,113.0,1.0,1.0,5.0,1.0,1977-09-21,F,True,False,canada,10,0.0,48,2,0,3,Road Warriors – Priority Boarding & Fast Track
515058,4,5,0,1,0.2,0,,348.33500000000004,155.0,0.0,1.0,2.0,1.0,1974-03-21,F,False,False,canada,9,0.0,51,2,0,3,Road Warriors – Priority Boarding & Fast Track
515060,2,2,0,2,0.15000000000000002,0,,104.63,182.5,1.0,1.0,3.0,1.0,1974-10-11,F,False,False,usa,4,0.0,51,1,0,1,Occasional Voyagers – Starter Flight Boost
515085,2,3,1,3,0.175,1,,942.71,122.0,5.0,6.0,14.0,3.0,1963-05-14,F,True,True,usa,5,0.2,62,3,-1,0,Family & Group Travelers – Family Comfort Package
515103,3,3,0,0,,3,0.05,143.68,189.0,1.0,1.0,3.0,1.0,1972-08-11,F,True,True,usa,6,0.0,53,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515124,5,5,1,1,,2,0.1,384.0,149.0,0.0,1.0,1.0,1.0,1973-07-05,F,False,False,usa,10,0.1,52,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
515131,5,5,0,1,0.05,1,0.05,404.01,142.0,1.0,1.0,2.0,1.0,1977-03-14,F,True,False,usa,10,0.0,48,2,0,3,Road Warriors – Priority Boarding & Fast Track
515139,4,4,1,3,0.07500000000000001,2,0.2,265.925,142.0,0.0,1.0,2.0,1.0,1987-12-05,F,False,False,usa,8,0.125,38,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
515161,2,3,0,1,0.25,1,0.15,271.78,105.0,1.0,1.0,4.0,1.0,1976-02-18,F,True,True,usa,5,0.0,49,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515168,0,2,0,1,0.1,1,0.1,,272.5,,,3.5,1.5,1977-06-26,F,False,True,canada,2,0.0,48,1,0,1,Occasional Voyagers – Starter Flight Boost
515182,6,6,0,0,,0,,293.415,158.0,1.0,1.0,1.5,1.0,1985-03-28,F,False,False,usa,12,0.0,40,2,0,3,Road Warriors – Priority Boarding & Fast Track
515198,0,1,0,0,,3,0.1,,86.0,,,20.0,2.0,1985-03-14,F,False,False,canada,1,0.0,40,0,0,0,Family & Group Travelers – Family Comfort Package
515200,2,2,0,2,0.1,3,0.15,812.43,108.5,0.5,2.0,3.5,2.0,1989-06-26,F,True,False,usa,4,0.0,36,0,0,0,Family & Group Travelers – Family Comfort Package
515202,0,1,0,1,0.15,1,0.05,,337.0,,,3.0,3.0,1948-08-06,F,True,False,usa,1,0.0,77,0,0,0,Family & Group Travelers – Family Comfort Package
515205,2,2,1,1,,2,0.15,3380.03,153.0,2.0,2.0,5.0,1.0,1952-10-15,F,True,False,usa,4,0.25,73,3,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
515229,4,6,1,3,0.07500000000000001,4,0.15,702.44,159.5,0.0,2.0,5.0,1.0,1971-09-10,F,True,True,usa,10,0.1,54,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
515240,0,1,0,1,0.2,1,0.05,,241.0,,,5.0,2.0,1980-03-08,F,True,True,usa,1,0.0,45,0,0,0,Family & Group Travelers – Family Comfort Package
515243,4,2,0,0,,2,0.1,1452.68,161.0,0.0,1.0,1.5,1.0,1982-08-28,F,True,False,usa,6,0.0,43,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515258,3,3,0,1,0.15,2,0.07500000000000001,346.15,91.0,0.0,1.0,1.0,1.0,1997-05-03,M,False,False,usa,6,0.0,28,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515271,3,3,0,2,0.175,0,,472.87,81.0,0.0,1.0,1.0,1.0,1967-04-25,F,False,True,canada,6,0.0,58,2,0,3,Road Warriors – Priority Boarding & Fast Track
515274,4,6,0,2,0.07500000000000001,0,,243.185,214.0,0.0,1.0,3.0,1.0,1988-03-20,M,False,False,canada,10,0.0,37,2,0,3,Road Warriors – Priority Boarding & Fast Track
515306,3,4,0,1,0.1,0,,471.71,100.5,1.0,1.0,8.5,1.0,1974-10-12,F,True,False,usa,7,0.0,51,2,0,3,Road Warriors – Priority Boarding & Fast Track
515330,3,3,0,0,,0,,427.26,182.0,0.0,1.0,1.0,1.0,1975-07-22,F,False,False,usa,6,0.0,50,2,0,3,Road Warriors – Priority Boarding & Fast Track
515344,3,5,0,1,0.35,1,0.05,452.94,193.0,1.0,1.0,2.0,1.0,1976-01-09,M,False,False,usa,8,0.0,49,2,0,3,Road Warriors – Priority Boarding & Fast Track
515398,4,3,0,2,0.1,3,0.05,510.345,89.0,1.5,1.5,1.0,1.0,1983-08-16,F,True,True,usa,7,0.0,42,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515409,3,3,0,1,0.1,0,,276.13,144.0,1.0,2.0,2.0,2.0,1979-04-09,F,True,True,usa,6,0.0,46,0,0,0,Family & Group Travelers – Family Comfort Package
515421,4,4,0,1,0.05,0,,363.45500000000004,101.0,0.5,1.0,2.5,1.0,1975-08-27,F,False,False,canada,8,0.0,50,2,0,3,Road Warriors – Priority Boarding & Fast Track
515423,2,1,0,0,,0,,478.11,60.0,0.5,1.0,6.0,1.0,1968-02-01,F,True,False,canada,3,0.0,57,1,0,1,Occasional Voyagers – Starter Flight Boost
515436,0,1,0,1,0.1,0,,,217.0,,,4.0,1.0,2001-05-24,F,False,False,usa,1,0.0,24,1,0,1,Occasional Voyagers – Starter Flight Boost
515478,2,2,0,2,0.07500000000000001,0,,195.555,89.5,0.0,1.5,2.0,1.5,1992-11-06,F,True,True,usa,4,0.0,33,0,0,1,Occasional Voyagers – Starter Flight Boost
515490,4,4,0,0,,0,,260.72,187.0,0.0,1.0,2.0,1.0,1967-12-08,F,True,True,usa,8,0.0,58,2,0,3,Road Warriors – Priority Boarding & Fast Track
515502,0,1,0,2,0.1,3,0.15,,228.0,,,4.0,2.0,1990-09-17,F,False,True,usa,1,0.0,35,0,0,0,Family & Group Travelers – Family Comfort Package
515514,0,0,0,0,,3,0.1,,,,,,,2004-06-18,F,True,False,usa,0,0.0,21,1,0,1,Occasional Voyagers – Starter Flight Boost
515516,0,0,0,1,0.1,1,0.2,,,,,,,1990-01-05,M,True,False,usa,0,0.0,35,1,0,1,Occasional Voyagers – Starter Flight Boost
515523,1,3,0,1,0.05,2,0.07500000000000001,518.65,237.0,0.0,1.0,3.0,1.0,2000-12-21,M,False,False,usa,4,0.0,25,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515529,2,1,0,2,0.275,0,,395.755,119.0,1.0,1.0,1.0,1.0,1980-05-01,F,True,True,usa,3,0.0,45,1,0,1,Occasional Voyagers – Starter Flight Boost
515530,0,0,0,1,0.2,1,0.15,,,,,,,2005-09-14,F,False,True,canada,0,0.0,20,1,0,1,Occasional Voyagers – Starter Flight Boost
515565,4,4,0,0,,0,,665.76,121.0,1.0,1.0,2.5,1.0,1979-10-25,F,False,True,usa,8,0.0,46,2,0,3,Road Warriors – Priority Boarding & Fast Track
515578,5,6,0,1,0.3999999999999999,2,0.1,451.16,169.0,1.0,1.0,2.5,1.0,1987-04-03,M,False,False,usa,11,0.0,38,2,0,3,Road Warriors – Priority Boarding & Fast Track
515580,3,4,0,2,0.1,2,0.07500000000000001,426.28,112.5,1.0,1.0,4.5,1.0,1979-04-21,F,False,False,usa,7,0.0,46,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515586,5,3,0,1,0.1,1,0.1,659.73,245.0,1.0,1.0,2.0,1.0,1969-07-04,F,False,False,usa,8,0.0,56,2,0,3,Road Warriors – Priority Boarding & Fast Track
515610,4,2,1,2,0.1,1,,3525.605,88.0,1.5,3.0,3.0,1.0,1991-01-10,M,True,True,canada,6,0.16666666666666666,34,3,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
515634,0,0,0,1,0.15,5,0.1,,,,,,,2006-09-25,F,False,False,usa,0,0.0,19,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515639,7,6,0,1,0.3,1,0.1,593.95,155.0,1.0,1.0,1.0,1.0,1984-05-27,F,False,False,usa,13,0.0,41,2,0,3,Road Warriors – Priority Boarding & Fast Track
515645,2,2,0,2,0.125,0,,120.785,410.5,1.0,1.0,8.0,1.5,1987-11-09,F,True,False,usa,4,0.0,38,1,0,1,Occasional Voyagers – Starter Flight Boost
515666,4,4,0,0,,3,0.1,100.83500000000001,103.0,0.5,1.0,1.5,1.0,1984-12-01,F,True,False,usa,8,0.0,41,2,0,3,Road Warriors – Priority Boarding & Fast Track
515675,2,4,1,4,0.1,3,0.1,613.56,159.0,0.0,1.0,2.0,2.0,1993-01-15,F,False,False,usa,6,0.16666666666666666,32,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
515684,7,5,0,1,0.05,2,0.1,197.95,270.0,1.0,1.0,1.0,1.0,1969-11-28,F,False,False,usa,12,0.0,56,2,0,3,Road Warriors – Priority Boarding & Fast Track
515688,4,4,0,0,,1,0.1,147.085,145.5,1.0,1.0,2.5,1.0,1976-11-07,F,True,True,usa,8,0.0,49,2,0,3,Road Warriors – Priority Boarding & Fast Track
515694,6,6,0,3,0.05,0,,321.76,300.0,0.0,1.0,1.0,1.0,1980-04-03,F,False,False,usa,12,0.0,45,2,0,3,Road Warriors – Priority Boarding & Fast Track
515713,2,3,0,2,0.175,0,,601.645,160.0,0.0,1.0,27.0,1.0,1981-06-05,F,True,False,usa,5,0.0,44,1,-1,1,Occasional Voyagers – Starter Flight Boost
515727,4,4,0,0,,2,0.15,366.75,149.5,0.0,1.0,2.5,1.0,1985-08-02,F,True,False,usa,8,0.0,40,2,0,3,Road Warriors – Priority Boarding & Fast Track
515735,1,1,0,2,0.2,0,,517.22,119.0,1.0,1.0,0.0,1.0,1960-07-23,F,True,True,usa,2,0.0,65,1,0,1,Occasional Voyagers – Starter Flight Boost
515739,3,2,0,1,0.1,2,0.07500000000000001,150.61,113.0,1.0,1.0,2.5,1.0,1976-01-08,F,True,False,usa,5,0.0,49,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515751,3,3,0,1,0.05,0,,262.09,132.0,1.0,1.0,1.0,1.0,1981-07-09,F,True,True,usa,6,0.0,44,2,0,3,Road Warriors – Priority Boarding & Fast Track
515764,1,3,0,0,,0,,364.7,300.0,2.0,1.0,3.0,1.0,2000-05-23,F,False,True,canada,4,0.0,25,1,0,1,Occasional Voyagers – Starter Flight Boost
515778,2,3,0,1,0.2,2,0.07500000000000001,363.23,124.0,0.5,1.0,4.0,1.0,1971-10-05,F,True,False,usa,5,0.0,54,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515802,4,5,0,0,,1,0.1,427.08000000000004,158.0,1.0,1.5,3.0,1.0,1982-11-05,F,False,False,usa,9,0.0,43,2,0,3,Road Warriors – Priority Boarding & Fast Track
515818,1,0,0,2,0.05,0,,1028.11,,0.0,2.0,,,1957-06-20,M,False,False,usa,1,0.0,68,1,0,1,Occasional Voyagers – Starter Flight Boost
515831,2,1,0,1,0.1,1,0.1,364.81499999999994,323.0,0.5,1.0,1.0,1.0,1991-10-07,F,False,True,usa,3,0.0,34,1,0,1,Occasional Voyagers – Starter Flight Boost
515835,3,3,0,1,0.2,1,0.15,351.47,218.0,0.0,1.0,1.0,1.0,1976-06-05,F,True,True,usa,6,0.0,49,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515854,0,2,0,1,0.1,2,0.05,,101.5,,,5.0,1.0,1957-03-04,F,True,False,usa,2,0.0,68,1,0,1,Occasional Voyagers – Starter Flight Boost
515874,0,1,0,1,0.05,1,0.1,,109.0,,,9.0,2.0,1956-04-18,F,True,False,usa,1,0.0,69,0,0,0,Family & Group Travelers – Family Comfort Package
515891,5,4,0,0,,1,0.1,431.54,187.0,0.0,1.0,1.5,1.0,1983-03-27,F,False,False,usa,9,0.0,42,2,0,3,Road Warriors – Priority Boarding & Fast Track
515901,2,2,0,0,,1,0.1,302.09000000000003,134.5,0.5,1.0,2.5,1.0,1988-05-12,F,False,False,usa,4,0.0,37,1,0,1,Occasional Voyagers – Starter Flight Boost
515908,2,2,0,2,0.125,2,0.125,293.49,103.0,0.5,1.0,1.5,1.0,1976-01-22,F,True,True,usa,4,0.0,49,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515941,2,4,0,0,,0,,618.12,193.5,0.5,1.0,4.5,1.0,1976-10-25,F,True,True,usa,6,0.0,49,2,0,3,Road Warriors – Priority Boarding & Fast Track
515947,2,2,0,1,0.1,3,0.1,264.065,227.0,0.5,1.0,0.0,1.0,1992-12-18,F,False,False,usa,4,0.0,33,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
515953,3,3,0,2,0.1,1,0.1,103.0,160.0,1.0,2.0,1.0,2.0,1980-09-16,F,True,False,usa,6,0.0,45,0,0,0,Family & Group Travelers – Family Comfort Package
